0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
-28.214825,-28.63125,-44.902573,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.26832,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.023483,-48.830162,-46.013733,-56.875572,-52.161125,-56.875572,-43.64712,-44.145325,-50.773705,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.728355,-55.118263,-55.123856,-53.41875,-56.875572,-56.201458,-56.875572,-54.93027,-49.481358,-47.74277,-43.299835,-43.808384,-53.163742,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-28.689869,-29.091293,-45.222095,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.10254,-53.230743,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.70869,-52.505573,-43.328323,-43.080387,-43.095478,-44.53878,-46.95757,-53.217068,-56.311363,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.257305,-50.095783,-55.31502,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-47.47175,-56.875572,-48.81948,-49.44502,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-29.21427,-29.649755,-45.87915,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.876537,-55.514637,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-48.17504,-44.282528,-42.17245,-41.11232,-43.23465,-55.60909,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.007835,-51.006042,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.0366,-50.451675,-48.493305,-56.875572,-53.011993,-51.51535,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-29.77355,-30.277946,-47.16332,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-48.61658,-56.875572,-52.74804,-48.2863,-50.229496,-49.90603,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.077,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-48.61251,-46.910164,-50.614777,-50.482613,-54.129257,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-30.349575,-30.786123,-46.64175,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.280544,-54.677372,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.283722,-47.11174,-46.935078,-52.41747,-51.18898,-53.063675,-48.498783,-52.47956,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.9766,-52.094074,-53.683582,-51.86152,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-30.949478,-31.399227,-48.01551,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.56156,-50.956425,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.780632,-45.98,-51.19469,-43.42651,-44.32807,-56.875572,-47.607098,-51.765717,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.77017,-51.54127,-56.875572,-56.875572,-52.45995,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-31.601154,-31.972906,-48.110195,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-53.989502,-52.42076,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.216892,-44.37202,-45.008507,-41.36067,-43.418205,-46.38156,-47.72178,-52.232304,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-53.247856,-53.15612,-51.11828,-49.62607,-55.85756,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-32.330357,-32.691025,-48.123947,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.183174,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.9429,-45.32507,-43.263454,-44.399933,-54.33461,-52.429462,-55.967995,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.07592,-51.010967,-51.903664,-54.906822,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-33.14538,-33.567154,-50.238018,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.13134,-52.80884,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.962963,-56.385094,-56.12623,-51.507496,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.157375,-54.233547,-56.875572,-56.875572,-56.875572,-56.875572,-54.703857,-54.027527,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-34.042515,-34.400707,-49.974983,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.509804,-51.48973,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-55.48044,-56.875572,-56.875572,-56.875572,-52.93829,-54.344322,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-52.731964,-56.875572,-56.875572,-56.875572,-56.875572,-53.78851,-53.25099,-56.713543,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-35.01336,-35.48407,-51.75604,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-51.869236,-56.506897,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.844315,-56.875572,-56.875572,-55.96251,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-53.1945,-56.875572,-56.875572,-56.875572,-56.875572,-56.4431,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-36.03942,-36.50757,-52.786068,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.67478,-56.759132,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.81929,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
-37.102848,-37.559742,-53.551502,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-54.68434,-54.193897,-54.94644,-54.941765,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572,-56.875572
